lat,lon,speed,heading,cross_track_km
30.80643,75.17128,22.2,57.4,0.026
30.81476,75.17796,25.4,63.4,0.015
30.81403,75.18239,25.9,330.8,0.016
30.83591,75.18007,22.8,39.8,0.016
30.81996,75.17536,21.9,312.0,0.007
30.80548,75.17169,26.2,195.9,0.019
30.81198,75.16375,29.3,14.1,0.013
30.82467,75.17752,25.5,167.2,0.024
30.83321,75.18504,37.3,294.3,0.014
30.80381,75.17434,32.1,261.4,0.006
30.80146,75.18694,15.3,176.0,0.0
30.83147,75.1594,32.2,309.6,0.004
30.81962,75.16237,32.8,43.3,0.028
30.80955,75.17844,24.5,327.6,0.01
30.93775,75.24675,110.0,304.7,0.508
30.79541,75.18211,28.1,255.0,0.033
30.81653,75.17148,27.9,294.4,0.009
30.81912,75.16466,19.0,195.8,0.009
30.82389,75.16989,16.4,243.1,0.014
30.80839,75.15934,27.3,201.8,0.015
30.81719,75.16257,26.1,128.0,0.034
30.8091,75.17938,24.7,204.8,0.031
30.81854,75.17858,27.3,92.7,0.021
30.80934,75.1745,19.2,158.5,0.029
30.81324,75.15783,24.5,101.1,0.013
30.80853,75.16873,32.3,44.2,0.018
30.82171,75.1618,25.2,115.9,0.012
30.82337,75.18101,14.6,306.7,0.002
30.81462,75.16693,24.2,137.2,0.027
30.81681,75.16291,19.4,269.3,0.02
30.80491,75.17184,30.1,63.1,0.015
30.8141,75.16648,30.6,152.8,0.015
30.8161,75.18347,14.7,41.3,0.0
30.87887,75.25262,0.0,49.9,0.748
30.8076,75.16041,19.1,222.3,0.018
30.82821,75.15438,40.5,218.7,0.01
30.82447,75.17135,27.6,76.8,0.013
30.81875,75.1671,18.0,170.8,0.014
30.83057,75.16017,18.9,310.8,0.008
30.81948,75.18111,30.8,62.7,0.005
30.81961,75.17694,24.9,6.9,0.001
30.81608,75.17137,27.2,234.7,0.014
30.82629,75.18251,40.9,19.3,0.021
30.82527,75.1769,22.4,352.8,0.001
30.81149,75.16502,28.5,219.5,0.015
30.80595,75.16329,39.4,169.3,0.018
30.81488,75.17814,30.2,154.8,0.005
30.8101,75.17477,15.1,206.3,0.029
30.81599,75.17296,32.0,32.6,0.011
30.8264,75.16483,18.7,334.8,0.014
30.81284,75.17646,39.3,225.2,0.013
30.81616,75.16556,21.4,66.2,0.003
30.81696,75.17078,50.0,202.5,0.025
30.82329,75.18318,39.7,48.0,0.005
30.79852,75.16631,21.6,6.3,0.013
30.80641,75.26443,0.0,227.0,0.694
30.81819,75.16318,34.0,233.5,0.03
30.96436,75.12879,95.0,210.1,1.495
30.81256,75.17364,31.5,66.1,0.011
30.80149,75.17057,38.0,217.2,0.029
30.82146,75.16753,27.0,20.3,0.02
30.81142,75.17548,25.1,219.3,0.022
30.80698,75.16481,25.2,199.4,0.004
30.81151,75.17405,34.9,235.9,0.011
30.81502,75.16575,30.9,322.4,0.013
30.81166,75.16442,30.3,306.1,0.006
30.79886,75.1665,34.4,353.0,0.002
30.82368,75.1686,11.6,351.4,0.01
30.8267,75.17121,30.5,278.0,0.029
30.82171,75.17348,29.7,344.3,0.016
30.8074,75.14209,41.4,312.2,0.029
30.81489,75.16514,15.8,261.9,0.017
30.79655,75.2584,95.0,27.1,0.766
30.82129,75.18364,28.6,17.7,0.028
30.82185,75.16296,31.9,301.5,0.017
30.81063,75.1729,41.4,176.3,0.025
30.81716,75.18356,32.5,293.3,0.004
30.82016,75.1611,31.2,112.7,0.025
30.82815,75.17475,29.9,143.2,0.026
30.82214,75.16518,24.1,252.1,0.018
30.82281,75.16756,27.8,329.5,0.007
30.81717,75.16518,22.3,31.6,0.015
30.82778,75.16575,27.6,310.1,0.021
30.81978,75.19338,9.3,285.5,0.017
30.80961,75.17836,31.4,113.6,0.021
30.82773,75.18041,27.0,127.9,0.025
30.82208,75.17554,25.3,16.7,0.009
30.81296,75.15875,29.8,5.7,0.003
30.81266,75.17476,16.5,171.7,0.015
30.81887,75.18018,43.4,34.4,0.012
30.82021,75.16477,27.2,69.8,0.023
30.81808,75.17932,26.8,304.8,0.004
30.81899,75.17723,20.3,205.6,0.025
30.8301,75.18642,28.2,228.1,0.029
30.82507,75.16826,39.1,67.5,0.015
30.81803,75.16282,36.3,298.3,0.016
30.82403,75.16871,34.8,312.5,0.007
30.80824,75.18308,32.4,188.4,0.01
30.81968,75.15697,25.1,328.5,0.011
30.83097,75.15505,16.4,304.1,0.029
30.81476,75.17232,26.4,263.3,0.014
30.80972,75.16806,26.1,264.3,0.002
30.81128,75.17166,36.4,37.9,0.018
30.80778,75.17916,30.5,97.5,0.023
30.81022,75.16718,40.9,24.1,0.015
30.79529,75.09219,85.0,3.1,0.722
30.80526,75.18796,24.3,57.0,0.023
30.81662,75.16362,13.6,317.0,0.005
30.7726,75.05458,0.0,86.4,0.896
30.80924,75.18043,38.9,349.3,0.017
30.82865,75.16852,17.1,215.0,0.002
30.82059,75.17109,40.1,85.4,0.018
30.82474,75.17546,31.1,179.0,0.003
30.81124,75.18027,29.3,78.9,0.025
30.82334,75.16893,40.9,354.2,0.024
30.80776,75.18376,38.8,305.0,0.02
30.82362,75.15451,33.2,9.4,0.008
30.81787,75.17768,31.8,341.2,0.017
30.82093,75.16488,32.9,259.6,0.01
30.8071,75.18258,24.8,29.7,0.005
30.80934,75.17274,27.6,241.4,0.012
30.82128,75.16622,20.8,232.9,0.022
30.73269,75.2259,95.0,78.8,0.645
30.82021,75.17875,25.1,273.0,0.03
30.80556,75.17674,22.9,31.3,0.023
30.82329,75.16336,29.1,176.2,0.022
30.80664,75.16773,25.4,3.6,0.001
30.82092,75.17157,32.0,348.7,0.012
30.82151,75.17127,15.0,270.6,0.004
30.81093,75.1776,27.1,57.2,0.013
30.82116,75.15548,29.1,123.0,0.008
30.81858,75.17427,25.5,57.8,0.011
30.81219,75.16928,26.6,276.0,0.026
30.80843,75.16489,15.3,21.2,0.02
30.8008,75.16566,30.9,302.5,0.025
30.8193,75.16988,33.2,339.2,0.001
30.80398,75.14279,31.9,243.6,0.016
30.81726,75.16599,36.3,76.7,0.025
30.81439,75.16459,29.6,129.6,0.03
30.82193,75.17586,31.8,171.8,0.0
30.81408,75.16516,29.2,217.7,0.011
30.81386,75.16988,33.5,240.7,0.025
30.82235,75.18394,15.4,199.5,0.013
30.81918,75.17955,20.9,126.5,0.006
30.81903,75.17882,40.7,320.7,0.0
30.82025,75.1676,8.3,29.3,0.006
30.80422,75.17594,26.9,167.9,0.002
30.82255,75.16973,37.4,279.2,0.016
30.87817,75.26138,110.0,21.9,0.405
30.80837,75.17488,24.8,253.9,0.002
30.81455,75.16682,29.0,295.1,0.018
30.81619,75.18354,25.2,237.9,0.023
30.81542,75.17032,28.2,4.7,0.015
30.81917,75.17655,22.5,64.8,0.001
30.82795,75.18324,36.9,123.2,0.019
30.82515,75.17985,39.4,84.1,0.014
30.806,75.16033,26.9,346.6,0.013
30.82148,75.17516,16.9,234.6,0.01
30.82713,75.17841,23.8,106.9,0.016
30.81959,75.17873,26.5,334.7,0.02
30.82523,75.16269,32.0,266.6,0.039
30.8326,75.16634,19.9,102.5,0.016
30.82469,75.17956,21.8,136.4,0.03
30.81849,75.16551,32.1,71.8,0.019
30.82486,75.1692,35.5,349.6,0.014
30.81766,75.18421,23.0,186.2,0.016
30.81669,75.17122,17.3,322.6,0.003
30.81369,75.16579,50.0,124.7,0.018
30.82901,75.16458,34.3,309.9,0.005
30.80995,75.17426,25.9,19.4,0.006
30.82876,75.16093,35.0,353.6,0.016
30.8205,75.16962,27.0,328.3,0.027
30.80531,75.17427,34.9,130.8,0.029
30.81944,75.18199,29.3,278.9,0.013
30.7997,75.17694,28.7,270.8,0.017
30.8215,75.16589,27.1,324.5,0.025
30.82358,75.18103,16.4,110.6,0.002
30.81176,75.1692,43.5,167.6,0.019
30.81749,75.16171,20.5,311.4,0.007
30.83213,75.17022,17.1,280.3,0.013
30.81245,75.18311,26.3,141.6,0.01
30.80803,75.17292,20.3,304.5,0.019
30.82835,75.1717,27.6,16.9,0.021
30.8322,75.1847,33.5,281.5,0.024
30.81653,75.16015,36.0,74.4,0.018
30.82459,75.16132,34.5,103.0,0.017
30.82723,75.15867,25.6,177.6,0.034
30.81056,75.17458,28.4,161.9,0.0
30.81262,75.17293,31.3,187.4,0.032
30.82635,75.18394,13.9,196.1,0.012
30.82998,75.17355,32.6,119.3,0.021
30.821,75.16837,16.3,63.1,0.012
30.80946,75.17161,44.3,276.7,0.008
30.8324,75.17254,24.8,144.0,0.02
30.81225,75.15823,26.5,182.1,0.025
30.81382,75.19328,21.8,232.1,0.02
30.81924,75.17576,23.0,327.5,0.01
30.82893,75.17328,46.2,254.7,0.051
30.82333,75.17652,35.5,16.4,0.027
30.81982,75.17728,15.6,301.9,0.024
30.82021,75.17048,40.0,356.2,0.011
30.81685,75.16655,37.5,170.1,0.009
30.82097,75.1764,25.8,349.1,0.012
30.79626,75.17469,30.5,197.0,0.026
30.81413,75.16512,27.9,165.5,0.005
30.81843,75.18295,43.8,119.3,0.004
30.80729,75.17395,21.6,236.7,0.02
30.81959,75.17744,29.2,82.7,0.018
30.81486,75.18274,24.6,37.8,0.007
30.83054,75.17178,16.5,9.8,0.004
30.82908,75.17414,45.5,105.3,0.029
30.81277,75.17808,18.5,142.5,0.019
30.81529,75.1658,29.8,198.7,0.001
30.81591,75.17203,14.1,105.4,0.002
30.81289,75.1726,24.8,354.3,0.011
30.81806,75.16395,31.4,105.0,0.022
30.81043,75.19014,21.4,158.8,0.021
30.80746,75.16034,32.7,37.2,0.026
30.82148,75.16122,25.8,93.8,0.0
30.82154,75.18211,37.3,17.4,0.017
30.81007,75.17731,38.9,201.4,0.029
30.82366,75.16339,23.3,270.4,0.028
30.81145,75.17646,28.6,70.5,0.019
30.81853,75.18334,29.5,132.4,0.038
30.82306,75.17136,33.0,6.0,0.021
30.81641,75.29589,0.0,302.2,0.913
30.82014,75.15781,29.5,280.8,0.015
30.81237,75.17715,26.1,22.8,0.007
30.81493,75.18093,28.9,131.4,0.006
30.81485,75.17873,38.4,343.9,0.017
30.81053,75.16997,33.2,141.1,0.013
30.81509,75.16928,33.6,189.4,0.003
30.80411,75.17515,33.8,127.9,0.005
30.81257,75.17813,26.8,214.6,0.012
30.81422,75.17642,30.6,352.1,0.022
30.87859,75.26511,0.0,359.1,0.472
30.81457,75.16345,38.2,278.9,0.014
30.81601,75.16978,5.7,145.6,0.005
30.82034,75.16408,27.3,178.0,0.015
30.8235,75.16851,37.1,128.4,0.028
30.8113,75.17972,17.1,354.8,0.017
30.80687,75.17246,31.2,254.8,0.0
30.80816,75.19245,22.6,161.6,0.002
30.8126,75.17315,25.0,4.4,0.021
30.81368,75.17208,35.6,187.4,0.013
30.81034,75.17245,29.6,354.2,0.014
30.80613,75.1665,11.7,188.3,0.009
30.81285,75.17114,20.2,65.7,0.02
30.81795,75.18062,35.8,8.0,0.012
30.82126,75.17251,31.6,127.7,0.013
30.93928,75.16689,0.0,330.6,1.45
30.8132,75.1642,41.5,358.8,0.024
30.80909,75.168,25.3,340.3,0.013
30.81625,75.17219,48.0,262.6,0.021
30.80971,75.18115,28.2,200.9,0.003
30.82109,75.16088,20.3,212.6,0.032
30.80221,75.16904,22.9,194.0,0.028
30.81362,75.17275,9.9,254.5,0.004
30.81891,75.15693,40.9,150.8,0.007
30.81797,75.16493,40.8,240.9,0.02
30.83804,75.16616,19.9,43.8,0.002
30.8193,75.16523,26.2,95.7,0.014
30.80847,75.17314,28.8,301.0,0.019
30.81574,75.17032,20.3,325.3,0.013
30.80229,75.16716,14.0,194.0,0.02
30.81586,75.17502,26.3,11.4,0.008
30.80984,75.18538,25.4,333.7,0.007
30.82382,75.18471,24.9,252.7,0.025
30.8121,75.15622,29.8,149.1,0.025
30.81557,75.17622,39.4,215.4,0.04
30.81142,75.17018,25.6,154.7,0.007
30.83041,75.17284,29.4,167.5,0.023
30.81393,75.16841,33.8,319.3,0.005
30.83116,75.17254,32.4,58.0,0.033
30.82301,75.17281,23.1,37.3,0.02
30.69806,75.13961,85.0,1.0,1.135
30.81945,75.16443,32.4,113.0,0.023
30.81965,75.16801,19.0,53.1,0.009
30.80108,75.17347,38.1,79.2,0.018
30.81427,75.17639,39.5,4.0,0.017
30.82326,75.17843,22.2,81.8,0.032
30.81611,75.16765,29.5,119.8,0.033
30.80526,75.17387,33.1,11.4,0.009
30.81608,75.1793,23.6,218.8,0.026
30.83013,75.18092,31.9,204.8,0.019
30.82648,75.17113,29.3,34.9,0.001
30.816,75.16983,16.3,214.2,0.008
30.87793,75.08427,0.0,359.5,0.519
30.81357,75.1624,19.2,340.0,0.019
30.80287,75.17005,35.5,1.0,0.025
30.8091,75.17756,22.6,286.3,0.013
30.829,75.17674,26.7,127.3,0.01
30.81431,75.16944,39.0,22.9,0.015
30.81455,75.17334,32.0,106.6,0.012
30.8141,75.165,19.4,115.8,0.0
30.83173,75.17723,19.9,188.4,0.005
30.82951,75.17098,23.2,238.0,0.022
30.92666,75.21751,95.0,269.7,0.481
30.81523,75.16871,30.9,88.5,0.015
30.81886,75.1711,21.3,115.8,0.017
30.80437,75.16802,18.7,111.0,0.018
30.82832,75.17687,30.3,130.6,0.026
30.80716,75.16844,26.5,359.9,0.004
30.81823,75.18434,45.3,280.1,0.021
30.80772,75.18332,28.3,351.0,0.023
30.81179,75.16447,42.5,249.5,0.025
30.8098,75.17216,18.6,146.3,0.001
30.81164,75.16639,15.4,140.3,0.018
30.81219,75.16899,19.0,175.9,0.032
30.81211,75.18762,37.5,150.1,0.014
30.80577,75.16022,0.0,298.2,1.005
30.80766,75.17448,21.7,167.4,0.023
30.81826,75.17593,24.3,106.4,0.005
30.82624,75.16359,18.6,278.9,0.033
30.81239,75.16476,13.5,307.6,0.02
30.81076,75.16195,33.7,151.4,0.02
30.81466,75.16451,29.8,240.4,0.002
30.82594,75.1488,28.1,21.2,0.023
30.81805,75.17596,16.8,190.6,0.02
30.77243,75.04615,95.0,16.2,0.726
30.82037,75.17278,24.0,10.5,0.012
30.80768,75.16027,32.3,220.7,0.005
30.82195,75.16646,16.4,109.2,0.008
30.81977,75.16793,26.5,267.3,0.01
30.81404,75.16346,30.3,322.6,0.004
30.80979,75.17848,30.6,50.2,0.028
30.80941,75.17808,29.2,260.8,0.028
30.82078,75.16236,32.0,185.2,0.013
30.82633,75.1774,19.0,40.4,0.011
30.8114,75.18381,29.6,234.6,0.003
30.82017,75.18682,28.9,219.4,0.022
30.90708,75.06902,0.0,185.6,0.333
30.81182,75.16438,28.6,333.5,0.009
30.81625,75.19419,17.8,187.6,0.014
30.80922,75.16877,17.5,356.6,0.019
30.80901,75.16686,10.3,183.3,0.032
30.81116,75.17422,34.5,41.7,0.017
30.81884,75.16694,34.6,169.4,0.017
30.815,75.17479,34.7,65.6,0.017
31.02196,75.20557,85.0,215.0,1.009
30.79953,75.16969,10.9,249.5,0.001
30.81165,75.18188,19.8,168.6,0.007
30.82016,75.17114,29.4,35.2,0.025
30.79452,75.17273,29.1,168.7,0.012
30.8125,75.1754,26.2,29.3,0.01
30.81229,75.18097,31.0,245.6,0.01
30.82761,75.15836,28.1,284.5,0.014
30.81342,75.17628,29.0,346.5,0.032
30.81956,75.16945,22.9,53.6,0.013
30.81763,75.17293,35.9,191.7,0.007
30.79946,75.18008,24.6,204.3,0.015
30.82265,75.16205,17.4,332.1,0.033
30.81822,75.1635,21.8,225.8,0.01
30.82057,75.15612,25.2,52.4,0.003
30.84791,75.16721,36.0,157.1,0.01
30.79983,75.18224,27.7,235.7,0.016
30.8303,75.17064,26.5,252.1,0.022
30.8142,75.16088,18.0,310.7,0.025
30.8188,75.16771,34.3,65.0,0.005
30.8507,75.02828,0.0,342.6,1.251
30.81311,75.1626,27.2,21.3,0.012
30.81194,75.17471,39.8,354.2,0.022
30.81914,75.16221,32.1,308.8,0.002
30.90923,75.17592,85.0,237.7,1.399
30.8225,75.17103,13.8,264.6,0.009
30.81317,75.17228,27.5,26.2,0.024
30.80746,75.16937,18.3,14.9,0.02
30.8129,75.17778,33.2,36.6,0.024
30.82656,75.17787,28.3,31.4,0.028
30.81222,75.17428,29.3,197.1,0.012
30.81937,75.17612,22.3,77.6,0.003
30.81065,75.1699,41.9,309.7,0.003
30.82256,75.17594,50.0,160.5,0.003
30.82198,75.1689,25.8,250.4,0.01
30.83129,75.17162,30.8,235.0,0.011
30.8151,75.1694,28.8,115.1,0.023
30.82185,75.16794,25.9,87.5,0.015
30.81728,75.16609,21.3,123.3,0.01
30.82687,75.17534,19.3,286.8,0.014
30.81075,75.18208,18.9,211.1,0.005
30.86363,75.19957,85.0,91.3,1.241
30.81494,75.16155,23.8,294.4,0.007
30.81599,75.18191,7.4,19.7,0.004
30.81723,75.16905,31.6,251.7,0.023
30.81852,75.17641,27.7,158.1,0.021
30.81557,75.16435,38.8,263.3,0.002
30.81822,75.17274,31.0,333.9,0.024
30.82912,75.17411,16.2,270.0,0.008
30.82438,75.15972,10.2,159.1,0.011
30.82345,75.17647,22.2,54.4,0.017
30.81286,75.18237,23.0,290.3,0.021
30.80939,75.1702,35.5,165.9,0.019
30.82414,75.18248,27.9,27.1,0.015
30.82351,75.17008,37.1,258.9,0.011
30.82828,75.1784,17.4,105.1,0.019
30.81167,75.15385,35.7,17.6,0.014
30.81466,75.19095,33.8,325.0,0.033
30.80338,75.18356,11.9,173.9,0.021
30.81336,75.16932,38.6,101.1,0.006
30.82447,75.15582,28.7,257.9,0.01
30.81277,75.1739,31.1,318.9,0.015
30.82162,75.16005,21.1,0.1,0.028
30.81498,75.17516,38.2,247.6,0.029
30.81909,75.17489,18.5,276.1,0.011
30.80732,75.16407,34.7,75.6,0.006
30.81718,75.18057,34.6,176.3,0.004
30.79257,75.17804,20.2,32.1,0.018
30.815,75.17941,43.9,268.8,0.038
30.80346,75.17167,29.9,305.1,0.02
30.82615,75.16028,33.2,38.9,0.001
30.82272,75.17942,15.8,293.9,0.008
30.82023,75.16944,44.9,277.8,0.009
30.82867,75.16048,18.2,124.9,0.007
30.80891,75.18242,36.2,248.5,0.011
30.83048,75.1884,20.0,0.0,0.019
30.82396,75.17127,23.0,335.4,0.022
30.81461,75.18887,34.3,198.1,0.026
30.82558,75.17233,36.2,223.3,0.02
30.80765,75.16856,17.8,239.3,0.005
30.8099,75.16656,36.7,202.1,0.004
30.81163,75.1847,36.4,308.4,0.013
30.81227,75.16536,20.5,219.5,0.016
30.80805,75.17748,40.8,326.8,0.024
30.82628,75.16713,16.3,209.6,0.015
30.81443,75.16792,23.0,61.6,0.016
30.81932,75.17984,31.8,328.9,0.017
30.81194,75.16856,21.2,245.4,0.012
30.80194,75.16836,30.1,251.7,0.016
30.80423,75.16453,110.0,354.8,0.668
30.8012,75.18438,26.5,27.1,0.014
30.81595,75.17676,34.7,154.3,0.015
30.80555,75.16636,26.2,86.1,0.015
30.8324,75.16752,29.9,227.0,0.028
30.82379,75.17224,37.2,290.5,0.004
30.81735,75.17417,34.3,347.9,0.033
30.82661,75.1637,34.3,163.7,0.003
30.80973,75.17738,18.8,283.0,0.008
30.82085,75.17228,32.2,330.1,0.022
30.8176,75.2011,110.0,246.0,1.378
30.81861,75.16417,17.7,87.4,0.001
30.82668,75.16757,27.4,218.8,0.004
30.82236,75.17102,20.8,349.2,0.018
30.81881,75.18671,34.3,355.5,0.038
30.80326,75.17351,34.5,231.2,0.027
30.80882,75.16487,12.8,319.3,0.013
30.81552,75.17337,21.4,72.1,0.009
30.81725,75.16878,16.3,88.6,0.016
30.80746,75.1742,24.3,343.0,0.019
30.83579,75.17624,31.6,48.7,0.011
30.82863,75.18127,26.1,68.8,0.006
30.82132,75.17141,23.3,151.4,0.017
30.81708,75.18471,38.4,212.3,0.006
30.8148,75.17886,9.6,217.4,0.034
30.80888,75.16594,37.9,105.1,0.03
30.81712,75.18928,23.6,331.4,0.022
30.81856,75.17422,27.4,329.4,0.016
30.80657,75.16492,23.8,141.1,0.008
30.81917,75.18482,40.3,156.3,0.015
30.81526,75.18822,18.2,252.9,0.031
30.80124,75.17134,28.1,238.7,0.024
30.80962,75.16757,32.2,137.6,0.017
30.81319,75.17022,15.1,149.1,0.024
30.8316,75.17732,20.6,125.3,0.02
30.82095,75.18182,26.8,84.7,0.019
30.80582,75.17616,20.9,164.9,0.025
30.82039,75.17241,21.5,247.1,0.02
30.80412,75.18358,25.2,267.1,0.024
30.82516,75.1691,33.2,280.4,0.017
30.81273,75.17985,25.3,134.9,0.012
30.81575,75.1693,36.6,275.3,0.01
30.82711,75.17505,20.0,2.3,0.008
30.8062,75.17069,18.0,171.7,0.001
30.80569,75.11237,110.0,285.8,1.252
30.84818,75.15671,0.0,226.8,1.339
30.82481,75.18236,17.5,170.7,0.01
30.81006,75.13215,85.0,232.1,1.521
30.79384,75.16568,36.6,326.5,0.013
30.81289,75.18857,25.3,203.9,0.017
30.82091,75.17942,26.0,287.9,0.018
30.8261,75.15252,26.7,353.1,0.031
30.81279,75.16708,36.1,254.0,0.009
30.81321,75.1571,26.6,206.4,0.013
30.82573,75.16399,46.8,13.5,0.014
30.80154,75.14649,29.1,134.8,0.026
30.81339,75.1705,36.5,203.6,0.028
30.81802,75.16246,34.4,287.0,0.02
30.82009,75.17208,27.7,157.7,0.027
30.81242,75.1586,23.3,345.6,0.017
30.81678,75.17226,30.7,97.8,0.013
30.79659,75.16828,32.1,268.0,0.027
30.97181,75.13097,95.0,150.9,1.045
30.82013,75.18289,29.3,175.0,0.008
30.80864,75.17788,37.9,288.9,0.025
30.81697,75.16899,44.6,106.6,0.013
30.82007,75.18748,34.8,34.9,0.012
30.81376,75.15918,42.9,187.3,0.024
30.81786,75.16037,23.0,190.4,0.014
30.8088,75.17093,33.6,287.0,0.019
30.81485,75.18963,38.7,348.6,0.022
30.82138,75.16998,20.8,19.9,0.007
30.81776,75.17013,24.1,213.0,0.019
30.81181,75.16006,41.9,245.3,0.028
30.81829,75.17917,20.2,354.9,0.005
30.82222,75.17923,17.3,339.3,0.019
30.8001,75.17791,40.2,256.5,0.007
30.82577,75.16657,37.6,187.8,0.025
30.79628,75.1511,110.0,58.1,1.213
30.8199,75.16126,27.6,138.3,0.011
30.82608,75.17227,24.5,210.6,0.037
30.76279,75.1604,95.0,261.1,1.477
30.81082,75.16218,40.6,228.7,0.022
30.81419,75.16821,29.9,257.1,0.022
30.81023,75.16769,45.3,154.5,0.025
30.83038,75.1673,20.8,261.9,0.005
30.80965,75.17533,27.8,51.7,0.017
30.81206,75.17223,25.0,58.5,0.019
30.85944,75.07879,0.0,58.6,0.71
30.80688,75.17306,26.8,320.7,0.02
30.81333,75.16367,31.3,27.4,0.027
30.81904,75.17244,32.2,288.5,0.011
30.81384,75.1728,45.4,84.1,0.014
30.81575,75.15958,31.7,168.6,0.007
30.81227,75.17957,37.2,329.7,0.003
30.80438,75.16455,28.5,210.9,0.023
30.81907,75.17232,41.4,75.6,0.015
30.83054,75.18092,47.2,102.3,0.015
30.81665,75.17901,32.2,331.4,0.005
30.8183,75.17187,20.1,153.8,0.013
30.82204,75.1687,23.6,211.3,0.026
30.80635,75.17918,30.3,165.6,0.015
30.83012,75.177,31.7,136.2,0.015
30.81812,75.16665,33.6,80.4,0.017
30.82955,75.16524,31.7,247.0,0.003
30.81064,75.15502,28.1,258.6,0.021
30.83104,75.17283,22.9,99.0,0.002
30.8227,75.17094,31.2,284.0,0.006
30.82092,75.18069,42.8,307.6,0.005
30.81837,75.17447,36.2,331.4,0.013
30.90561,75.18161,95.0,58.0,1.351
31.06562,75.13064,95.0,109.4,0.325
30.81762,75.18071,25.0,309.7,0.006
30.80076,75.16737,23.9,71.5,0.025
30.80756,75.17782,22.0,1.2,0.023
30.81501,75.15993,27.0,313.5,0.013
30.81898,75.17348,24.6,117.5,0.01
30.81605,75.15572,37.7,149.2,0.009
30.91955,75.1038,0.0,160.7,1.487
30.80089,75.17512,21.6,305.4,0.001
30.81765,75.16743,43.5,121.6,0.005
30.80196,75.1632,24.4,321.2,0.024
30.82258,75.17837,29.2,222.1,0.018
30.81574,75.17077,31.6,189.8,0.031
30.81986,75.16768,18.9,117.2,0.012
30.80959,75.17194,37.9,87.7,0.011
30.82674,75.19269,33.1,224.7,0.011
30.82483,75.18083,40.5,160.9,0.012
30.82117,75.1809,22.6,327.8,0.008
30.81546,75.17508,28.8,177.0,0.018
30.82114,75.17293,28.3,184.2,0.015
30.81084,75.15243,30.1,150.0,0.01
30.82334,75.16617,16.4,284.1,0.028
30.8297,75.16776,28.9,152.9,0.034
30.82506,75.1566,16.6,97.0,0.027
30.81066,75.16234,30.9,310.3,0.021
30.81939,75.15575,11.0,214.9,0.023
30.80615,75.17129,13.2,212.9,0.034
30.82108,75.17815,34.5,219.9,0.023
30.8201,75.18045,23.6,258.8,0.009
30.80154,75.17492,20.1,112.7,0.019
30.80721,75.16389,38.2,12.2,0.021
30.76151,75.00494,0.0,291.8,0.423
30.81409,75.15755,35.0,46.4,0.012
30.80682,75.16145,26.7,259.9,0.026
30.81961,75.16449,49.4,29.6,0.003
30.81851,75.17032,23.2,135.1,0.002
30.81495,75.16349,42.0,22.7,0.013
30.81045,75.17431,27.5,188.0,0.019
30.82489,75.16974,14.8,235.1,0.001
30.82974,75.17168,31.9,61.7,0.014
30.81263,75.18072,30.5,133.8,0.027
30.8116,75.16216,19.6,334.9,0.016
30.82043,75.17495,20.6,159.3,0.024
30.81364,75.17149,27.8,288.9,0.009
30.81538,75.16893,30.8,333.8,0.007
30.82242,75.17868,8.2,350.8,0.023
30.80123,75.17863,36.4,323.4,0.019
30.82705,75.16403,24.0,114.3,0.003
30.81708,75.17014,17.3,346.5,0.007
30.81321,75.17385,35.5,292.5,0.031
30.81579,75.16942,27.8,301.4,0.006
30.8162,75.17628,37.7,5.5,0.024
30.80265,75.17385,31.5,343.5,0.01
30.82846,75.18626,28.0,280.1,0.015
30.81683,75.15936,26.8,276.5,0.018
30.82004,75.17062,31.9,29.3,0.006
30.82411,75.16433,24.7,83.7,0.0
30.80833,75.17643,21.2,346.4,0.016
30.82029,75.15866,32.9,180.2,0.008
30.81436,75.17437,26.8,143.2,0.025
30.82327,75.16656,28.3,302.4,0.001
30.79948,75.16573,36.7,31.4,0.021
30.81571,75.16003,27.1,150.1,0.001
30.81168,75.16788,28.1,135.3,0.011
30.81996,75.18028,23.2,125.9,0.004
30.82026,75.1714,31.4,110.8,0.034
30.81084,75.17662,30.8,75.6,0.002
30.8108,75.18492,35.2,62.2,0.014
30.81561,75.17371,23.4,230.5,0.002
30.80933,75.16713,24.3,331.0,0.031
30.82324,75.17534,34.3,183.2,0.019
30.81355,75.16725,30.0,107.3,0.016
30.79324,75.16756,20.8,57.3,0.03
30.8135,75.15944,38.5,298.9,0.016
30.80819,75.17901,14.4,349.7,0.017
30.80345,75.16851,34.3,125.7,0.016
30.8066,75.17306,17.9,104.7,0.021
30.81738,75.16331,43.1,216.5,0.01
30.82713,75.17509,15.6,279.1,0.013
30.81901,75.1655,37.2,163.9,0.023
30.81165,75.17047,27.3,226.8,0.018
30.82015,75.17862,25.1,258.0,0.014
30.81283,75.17793,29.5,345.8,0.001
30.81094,75.17142,33.1,59.4,0.03
30.80727,75.15745,20.8,359.1,0.008
30.80249,75.19554,21.5,141.2,0.025
30.81338,75.18557,33.2,260.4,0.017
30.81776,75.17738,14.3,206.1,0.002
30.81573,75.16557,23.3,175.2,0.028
30.81317,75.17069,50.0,251.3,0.018
30.80893,75.16725,20.3,142.5,0.028
30.82137,75.18171,37.2,45.4,0.013
30.73369,75.08485,0.0,176.0,0.346
30.82271,75.16533,32.1,187.9,0.003
30.80848,75.16783,33.2,72.7,0.01
30.81048,75.18057,37.0,336.8,0.002
