segment_id,hour_of_day,day_of_week,weather,cumulative_delay,actual_travel_time
1,8,1,0,0.6,2.64
7,19,4,0,0.4,12.57
4,11,4,0,0.2,4.8
6,12,6,0,4.2,11.47
1,13,1,0,0.8,1.97
5,18,0,1,0.1,10.36
1,12,4,1,1.5,3.22
4,8,5,0,2.0,9.2
2,11,0,0,0.6,2.98
10,10,1,2,0.1,25.36
5,20,6,1,0.6,7.86
10,18,0,0,3.4,20.23
1,17,6,1,0.3,1.0
6,15,5,0,2.4,9.46
13,9,2,0,0.5,23.78
15,6,6,0,0.7,18.19
4,21,6,0,1.5,6.39
13,19,1,0,0.3,23.58
15,18,5,0,0.6,26.6
8,12,1,0,1.3,11.98
5,13,5,2,1.2,11.43
15,7,5,2,4.2,29.19
4,12,4,0,0.2,2.96
12,11,4,0,5.9,20.28
13,10,4,0,5.1,26.95
2,18,2,0,4.4,7.78
19,9,2,0,1.1,34.4
19,7,5,0,5.2,27.53
4,15,3,0,0.6,5.71
4,11,1,0,0.4,3.74
11,10,4,0,0.1,18.65
5,21,1,1,8.4,16.01
11,7,6,0,1.1,13.89
10,15,5,0,7.5,18.76
8,12,0,0,1.0,10.74
6,11,5,0,7.1,14.9
6,17,2,0,7.0,17.31
8,20,3,1,7.7,20.1
15,20,0,0,2.1,19.05
14,16,1,1,6.0,27.26
11,14,2,0,9.0,23.01
12,16,4,0,1.2,15.65
13,15,0,0,1.6,17.61
8,10,2,0,3.8,18.03
18,14,1,0,1.1,22.63
1,14,5,2,4.2,7.41
15,18,1,0,0.2,27.6
8,6,0,0,2.2,11.18
11,10,0,1,0.4,24.35
12,14,5,0,1.0,16.13
12,12,0,0,0.9,14.98
4,21,3,0,5.5,11.06
16,11,4,0,0.6,19.93
4,11,2,0,5.0,9.67
5,16,5,0,4.7,10.83
5,12,1,0,2.1,7.97
8,6,1,0,0.8,10.24
10,9,4,0,0.8,18.93
17,18,0,0,1.9,33.04
9,20,0,0,0.0,10.42
19,6,1,2,2.3,33.44
14,11,4,0,9.2,25.84
8,19,1,1,0.5,18.18
9,18,0,0,2.6,18.46
11,9,5,0,9.8,28.59
1,6,2,0,5.9,7.43
14,14,0,1,5.7,27.62
5,17,5,0,5.2,14.16
14,9,2,1,1.1,30.46
4,17,6,2,6.6,15.84
1,11,3,0,8.5,9.81
19,18,4,0,2.1,36.77
8,12,5,0,1.3,11.83
15,13,3,0,1.6,20.1
15,17,0,0,1.2,27.42
9,18,6,1,0.7,20.69
9,16,4,0,2.9,15.11
10,14,5,0,2.5,14.64
9,14,6,0,1.9,12.34
3,13,0,2,0.3,2.81
11,21,4,0,4.8,19.21
6,15,4,2,0.6,10.97
2,16,0,2,0.4,4.81
7,20,0,0,2.9,10.55
18,21,6,0,1.5,22.89
2,17,6,0,0.2,3.37
17,17,5,0,1.3,32.3
11,20,4,1,4.4,21.16
12,19,5,0,2.9,23.88
19,8,6,0,1.4,33.67
7,17,4,0,0.6,12.54
6,21,5,0,3.0,10.52
1,7,0,0,6.6,8.25
17,10,0,0,3.1,33.67
11,6,1,1,5.0,22.16
18,8,6,0,2.2,32.77
17,6,5,0,3.8,23.92
7,18,1,1,6.8,22.5
17,8,1,2,4.5,45.73
9,21,3,0,7.2,18.03
17,18,4,0,1.7,30.76
8,9,2,0,7.0,23.15
17,12,3,0,2.9,23.58
7,17,6,1,6.1,20.44
1,21,4,0,0.1,1.74
13,20,2,1,3.2,23.13
19,17,1,0,5.7,39.32
19,10,2,0,0.6,33.31
17,10,0,0,3.3,31.05
13,18,6,0,5.2,27.18
16,6,0,0,1.0,20.86
8,13,5,0,1.6,9.97
19,18,4,0,2.5,34.58
18,9,3,1,2.2,40.81
1,15,6,0,0.1,1.8
14,21,1,1,0.3,21.78
19,10,6,0,0.3,32.26
15,7,4,1,0.9,22.27
18,20,1,2,0.8,29.13
2,17,0,0,4.1,5.88
17,18,6,1,2.6,39.64
18,6,3,0,4.3,26.42
6,14,3,1,0.2,10.58
19,20,0,0,2.0,24.44
4,7,2,0,1.2,5.59
1,11,3,0,5.7,7.12
8,6,2,0,3.7,14.18
7,21,1,0,6.1,14.64
3,6,3,2,0.1,4.86
10,14,5,1,3.8,17.97
10,9,0,0,2.3,17.36
19,14,6,1,5.2,33.04
14,16,2,1,2.1,23.01
2,10,5,0,2.3,4.95
1,12,1,0,0.2,1.0
18,6,1,0,3.3,23.64
7,11,3,1,1.0,12.21
8,13,3,1,0.1,10.47
1,19,5,0,0.2,1.85
3,6,4,0,9.5,11.79
8,14,4,1,1.3,11.27
15,8,3,2,6.1,42.7
5,6,4,1,9.6,17.37
3,6,0,0,8.6,12.83
19,18,5,0,6.4,39.71
1,19,0,0,6.8,8.12
15,16,4,0,1.0,18.48
8,11,3,1,0.5,13.0
2,16,0,0,3.1,4.56
3,11,1,1,2.0,5.49
14,6,6,0,0.3,17.65
14,19,3,1,3.4,31.69
11,19,5,0,2.5,21.75
16,8,2,0,6.0,33.07
4,12,2,0,2.8,8.61
5,15,3,0,2.6,8.16
14,8,4,2,1.7,36.21
16,8,0,0,1.9,28.6
18,8,0,0,9.3,39.04
7,17,3,1,0.4,14.67
10,12,1,1,1.8,16.21
7,9,5,0,3.2,16.61
1,9,4,2,1.7,2.67
19,8,1,0,1.0,36.57
16,15,3,0,1.0,20.19
19,16,3,0,0.8,22.82
4,14,1,0,1.3,5.4
18,7,2,0,6.2,27.6
2,9,3,0,2.1,5.7
1,13,5,0,0.8,1.83
15,11,6,1,1.5,23.71
5,19,4,0,0.3,9.02
11,12,1,2,7.0,26.2
10,21,2,1,1.6,16.15
2,18,1,0,11.8,17.21
3,12,2,0,1.3,3.72
12,7,2,0,5.4,21.42
5,9,5,1,0.9,10.49
5,15,4,0,0.2,6.88
6,15,3,0,0.1,6.27
9,11,2,2,2.8,17.52
2,8,3,0,1.1,5.44
12,14,4,0,1.8,15.6
3,18,3,0,5.1,9.89
12,9,5,1,0.9,26.11
17,15,5,1,1.1,26.05
10,18,0,0,5.6,24.04
14,7,5,0,2.0,18.91
17,21,2,1,5.3,30.42
18,11,4,1,1.4,28.83
19,6,5,1,1.5,28.91
17,11,1,0,0.5,21.42
14,18,4,2,7.4,41.4
9,17,2,0,6.8,21.18
8,15,4,0,12.4,21.45
2,6,5,1,1.5,4.2
13,21,1,0,5.1,21.8
7,19,0,1,1.6,15.4
9,13,2,0,1.8,11.73
11,10,6,1,5.3,28.65
14,11,2,0,0.6,17.25
4,7,4,0,0.7,5.7
13,7,6,0,1.1,16.22
2,21,6,0,4.7,6.64
5,17,3,1,1.4,12.14
11,14,6,0,1.3,13.52
6,8,3,0,20.2,29.76
18,11,6,0,1.5,23.66
10,15,1,1,0.9,16.36
4,10,0,0,2.9,9.0
9,19,0,0,4.9,20.37
6,17,6,0,0.2,10.57
2,9,4,2,2.9,8.21
17,15,4,0,0.1,20.76
5,7,3,0,2.2,8.84
6,13,5,1,0.9,9.08
12,15,0,0,1.1,14.34
10,21,5,0,1.9,13.85
6,12,0,2,7.9,16.82
8,16,5,0,3.7,13.65
2,7,5,0,8.3,10.5
12,11,0,0,3.2,16.65
13,19,1,1,0.0,28.01
7,13,1,0,0.9,9.85
10,12,4,0,7.1,18.2
13,20,5,0,3.1,18.42
17,6,5,1,12.0,37.1
14,10,5,0,0.5,24.85
2,7,5,0,1.1,3.73
11,21,5,0,1.3,14.6
1,11,3,0,1.2,2.94
19,12,2,1,0.9,32.07
4,19,5,0,1.8,8.38
19,19,3,1,3.1,43.54
11,12,1,0,1.1,14.18
8,8,5,1,0.2,18.19
11,12,1,0,3.7,17.11
4,20,4,0,1.8,4.84
17,10,2,2,2.4,43.27
7,13,0,2,1.8,13.94
8,21,2,0,6.6,16.11
3,20,5,0,2.5,5.92
2,17,5,0,7.7,10.73
15,21,2,1,2.1,24.68
5,21,2,0,1.0,6.16
1,13,4,0,1.3,2.82
4,12,6,0,2.2,7.74
15,11,1,2,2.3,28.48
19,7,0,0,3.5,25.9
3,11,6,0,0.8,4.81
11,18,2,0,3.2,23.15
17,17,0,0,4.5,34.91
13,20,2,0,3.4,19.76
11,16,1,2,2.0,20.05
2,14,0,1,14.4,16.7
9,20,6,0,1.6,12.97
2,7,3,1,0.3,2.49
9,6,1,0,5.2,16.09
9,16,6,0,0.7,10.69
8,18,0,2,3.7,22.92
17,10,2,0,0.6,30.29
1,16,6,0,0.1,1.16
11,11,2,2,0.5,18.29
8,8,1,0,1.4,14.39
10,21,1,1,0.3,15.42
7,13,6,2,0.7,12.73
3,12,2,0,4.3,7.35
3,7,0,0,4.4,8.88
18,21,6,0,5.1,26.89
5,17,3,0,5.5,13.78
12,12,4,0,1.6,16.07
12,20,1,1,6.1,24.36
19,20,2,0,2.2,25.84
6,6,0,0,1.9,9.47
2,14,1,0,3.8,5.74
12,18,0,0,0.7,22.51
19,12,1,1,4.7,33.72
5,11,2,0,1.7,7.55
12,21,0,1,0.4,18.23
17,18,2,0,0.4,31.24
17,7,0,0,0.5,19.74
10,8,1,0,6.6,25.13
17,6,4,0,14.1,34.64
15,20,4,0,1.3,19.35
12,15,6,0,1.0,15.24
16,18,3,2,0.7,40.19
19,10,3,0,5.2,38.21
8,14,6,2,0.7,12.82
17,18,6,0,7.7,37.01
5,11,5,0,3.3,9.1
16,10,2,0,6.8,33.81
6,17,0,0,2.4,12.7
8,21,3,1,3.5,15.87
18,8,1,0,2.9,34.02
12,10,6,0,5.3,26.67
15,13,4,0,5.4,23.38
9,21,0,0,2.7,14.27
13,17,5,1,3.0,31.71
15,7,4,0,7.6,25.33
10,10,6,1,8.0,30.46
16,11,0,0,3.3,23.04
7,15,6,2,0.0,10.94
17,13,3,1,0.3,25.57
7,13,3,0,5.9,14.68
14,20,2,0,0.3,16.51
15,10,5,2,0.7,38.0
7,14,0,0,0.8,8.0
9,9,5,1,2.8,20.86
19,17,1,0,2.6,34.59
16,14,5,0,1.0,20.5
8,16,6,1,0.7,13.69
18,21,6,0,4.3,26.17
18,12,3,0,8.2,28.36
7,11,2,0,0.2,7.99
3,9,6,0,0.4,3.26
18,7,3,1,3.1,30.0
10,13,4,2,4.9,21.96
7,11,3,1,4.7,15.18
17,17,0,0,3.8,33.51
14,20,2,0,6.6,23.66
3,8,6,1,0.7,9.69
12,12,0,0,0.3,15.88
13,15,1,0,2.9,17.67
2,12,1,2,5.2,9.92
3,11,3,0,2.6,7.05
5,21,2,0,9.9,15.75
11,7,5,0,4.8,17.79
8,13,2,0,3.6,13.9
12,6,2,0,0.2,14.69
7,18,2,2,0.3,16.12
15,6,3,0,4.6,22.87
17,11,0,0,0.7,20.58
4,10,3,1,0.1,8.58
13,14,5,0,7.2,24.13
18,18,0,0,6.6,37.95
1,17,5,0,0.7,3.12
16,12,4,1,4.5,29.03
13,7,4,0,0.1,15.42
10,18,6,0,1.0,18.36
12,17,6,0,2.9,26.18
2,12,0,0,4.3,7.8
3,20,3,0,0.0,4.04
10,8,5,0,1.2,18.49
2,21,5,0,0.7,2.81
13,6,6,0,20.1,37.75
13,16,6,0,3.3,19.79
18,21,1,0,1.6,23.54
3,13,5,0,0.2,2.55
7,19,3,2,2.7,19.76
14,17,1,1,3.1,33.83
17,8,3,2,5.1,45.11
12,16,2,0,1.0,15.77
16,13,5,0,12.0,31.77
12,12,2,0,1.7,16.81
15,17,4,0,1.1,25.6
10,20,4,0,1.3,12.58
7,7,0,0,2.2,10.49
5,18,5,0,8.3,15.61
1,19,6,0,4.0,6.19
17,19,1,0,2.6,32.16
3,6,2,0,0.5,4.29
13,12,3,0,0.5,16.26
14,18,5,0,2.1,26.18
18,21,0,2,3.9,33.64
4,6,3,0,4.2,8.39
18,11,2,0,0.8,22.97
5,18,5,1,0.3,10.29
16,16,6,0,1.5,20.34
1,15,2,0,7.5,7.47
14,21,5,0,2.4,18.96
15,16,5,0,1.2,19.02
9,15,2,0,1.2,12.34
15,13,2,0,0.4,19.06
17,12,3,0,1.9,23.21
4,9,0,1,4.7,14.74
12,6,2,0,10.4,24.3
5,6,4,0,2.1,7.23
5,9,0,0,0.5,8.49
11,10,4,0,3.4,21.73
6,17,3,1,4.2,19.39
7,12,2,0,0.2,7.96
14,19,0,1,5.7,36.16
11,9,6,0,5.3,24.22
13,15,2,1,1.9,20.81
2,19,5,0,2.5,6.02
7,17,2,0,3.7,17.48
4,6,6,1,3.4,10.69
8,16,0,1,0.1,10.67
19,15,2,0,0.4,23.08
13,12,2,2,0.5,23.51
14,7,1,0,4.2,20.34
10,21,1,0,1.7,12.99
11,18,0,0,2.4,21.72
2,16,0,1,4.4,6.94
9,7,5,2,1.3,17.23
17,13,5,0,4.1,24.12
3,17,2,0,1.8,5.55
6,15,4,0,1.4,9.18
5,15,0,0,1.2,8.1
5,15,6,0,10.1,15.14
15,10,2,0,4.4,29.27
17,15,4,0,0.1,20.63
9,7,1,0,9.5,21.49
3,10,5,0,4.5,10.72
17,13,6,1,0.5,27.41
10,11,0,0,0.2,11.3
3,8,2,0,1.1,4.97
18,13,1,0,2.9,24.72
18,20,3,0,2.9,23.52
17,19,1,0,1.0,29.69
3,14,2,0,1.8,5.45
3,10,5,2,0.7,9.0
6,18,4,0,0.2,10.16
13,7,6,0,2.2,18.04
15,7,6,0,1.3,19.85
9,12,3,0,2.3,13.03
4,6,6,2,8.8,14.46
14,15,3,2,0.5,23.73
5,17,5,0,0.0,9.18
2,7,3,0,0.2,3.4
11,15,0,1,1.9,17.85
9,9,2,0,3.7,20.16
3,6,6,1,2.6,6.78
9,9,3,1,2.0,21.17
3,18,1,0,1.3,6.32
2,17,4,2,1.1,4.8
12,16,2,2,1.4,22.62
10,18,5,2,2.8,28.61
9,15,6,0,0.6,10.04
15,20,1,0,4.4,22.13
8,10,0,0,2.6,16.69
5,14,3,0,0.9,5.68
11,6,1,0,2.1,15.22
2,17,2,0,9.9,13.37
15,10,6,0,0.1,24.68
6,7,1,0,0.7,7.89
8,14,0,0,1.8,11.0
5,11,4,0,3.1,8.85
16,7,3,1,0.7,23.38
18,19,2,0,8.0,38.56
6,8,6,0,3.1,14.04
5,19,3,2,6.3,19.03
16,13,3,0,1.2,19.85
13,6,5,0,5.3,22.27
5,17,3,1,1.4,11.95
13,8,1,1,0.9,28.84
17,18,1,0,7.3,38.13
18,15,4,2,0.3,31.73
8,6,0,2,8.6,22.9
13,16,6,0,1.8,16.68
19,16,6,0,14.7,36.97
3,13,2,0,2.3,5.83
8,6,1,0,4.3,14.95
2,18,3,0,0.0,5.46
8,10,0,1,2.1,18.74
13,9,2,0,4.0,25.44
13,12,6,0,4.6,21.13
1,19,2,0,0.5,3.3
6,10,2,0,1.6,12.31
19,13,6,0,1.6,24.17
16,17,2,0,0.3,27.18
8,19,4,0,1.8,15.09
1,16,2,1,4.9,7.33
16,6,0,0,1.1,20.11
9,10,1,0,1.7,19.34
13,9,0,0,9.7,32.75
11,8,3,0,0.1,20.04
13,10,5,0,2.7,25.0
10,15,4,0,4.1,15.59
4,20,4,1,4.3,10.19
6,8,3,0,3.8,15.58
7,21,6,0,3.9,11.92
5,13,0,0,0.2,5.69
11,18,0,2,2.3,27.85
13,21,3,0,4.6,21.16
19,8,6,1,0.3,41.94
10,6,5,0,0.0,12.93
10,14,2,0,5.1,15.63
11,20,6,1,3.7,21.4
7,14,2,1,1.6,12.03
18,11,1,0,8.5,28.7
4,15,0,0,4.4,9.45
2,6,0,0,10.3,12.88
14,13,3,0,7.9,24.58
13,7,3,1,2.0,21.67
12,14,2,0,4.2,18.46
7,19,6,0,3.3,14.71
2,13,0,1,5.0,7.14
13,8,0,0,4.6,27.63
14,18,4,0,0.5,24.56
17,10,1,1,0.8,38.28
9,14,1,0,0.9,11.58
17,18,2,0,5.1,34.78
8,6,5,0,5.0,15.0
2,14,6,0,2.1,5.21
13,21,0,0,2.6,18.72
3,20,4,0,5.3,8.78
16,9,6,2,1.1,39.77
6,9,0,2,0.2,14.02
19,20,3,1,2.0,29.44
7,9,6,0,7.4,18.68
10,15,2,2,4.7,22.81
9,17,6,0,1.4,16.04
2,14,5,0,0.2,2.82
15,19,6,1,3.0,37.32
5,11,6,0,5.4,10.59
4,16,6,0,3.3,7.63
4,13,1,1,1.7,7.37
18,17,0,0,0.4,31.66
4,19,5,0,7.2,14.67
17,9,2,0,1.0,30.86
12,21,1,2,0.8,22.0
17,8,0,0,5.1,34.26
10,19,4,0,11.9,29.59
1,6,2,0,3.2,4.43
18,15,0,0,2.9,24.58
18,20,1,2,1.2,32.32
14,20,1,0,0.1,18.68
15,12,4,0,0.6,18.69
12,9,2,0,2.6,24.8
4,19,2,1,0.5,7.58
3,13,5,0,6.5,10.53
12,21,0,0,0.6,14.8
7,19,5,0,2.2,14.36
11,8,1,0,2.2,21.61
1,6,1,2,2.8,4.31
6,10,6,2,1.2,16.18
15,19,4,2,6.2,41.95
15,7,4,2,1.8,27.43
19,8,2,1,3.6,45.19
11,19,5,0,3.0,21.73
2,11,1,1,0.4,2.16
14,8,6,0,2.9,27.8
2,8,0,0,2.4,6.14
4,17,6,0,6.9,13.83
17,11,3,2,6.4,35.37
3,10,0,0,0.5,5.66
13,15,4,1,0.3,20.1
9,14,0,0,1.0,11.46
7,6,1,0,12.9,21.42
15,18,5,0,0.1,26.34
11,21,6,0,3.4,17.47
2,8,2,0,2.8,6.06
15,8,5,0,3.1,29.77
14,21,3,1,0.7,23.36
11,16,2,0,0.8,12.58
3,21,3,0,1.7,6.77
17,11,3,0,0.3,20.4
12,13,1,0,0.2,15.51
15,8,1,0,0.3,26.35
16,8,4,0,2.6,28.7
5,11,4,0,1.5,8.05
6,13,3,0,1.0,8.11
19,11,5,1,1.1,29.62
5,18,4,1,0.7,9.32
3,17,1,0,1.6,5.51
1,19,4,0,0.7,2.59
6,15,3,0,3.6,11.5
15,8,6,0,0.4,26.45
2,9,2,1,8.9,10.98
3,6,5,0,0.3,5.02
17,18,5,0,8.6,39.18
12,13,0,0,5.4,20.43
18,9,4,2,3.4,46.87
15,11,5,1,7.3,29.85
12,16,6,1,0.4,18.46
16,8,6,0,0.6,28.56
8,16,1,0,0.9,10.36
14,17,2,0,0.8,25.69
17,16,1,0,1.1,22.69
8,11,4,0,2.6,12.21
15,21,3,0,0.1,16.66
14,17,6,0,1.4,27.37
18,16,6,1,0.8,26.72
7,14,0,0,2.8,10.87
3,14,0,0,12.6,16.41
12,15,6,0,2.2,18.52
3,8,2,0,1.7,6.36
14,8,5,0,1.4,25.9
15,9,5,0,4.6,29.2
14,17,6,0,0.2,25.31
7,12,5,0,9.6,17.36
17,21,0,0,1.6,21.65
12,8,3,0,1.1,22.61
4,15,5,0,11.0,15.18
9,13,1,0,8.2,18.55
6,16,6,0,3.1,10.52
16,13,5,1,0.1,24.0
2,11,3,0,4.1,5.69
8,9,6,0,1.2,14.97
11,16,2,2,1.5,18.86
13,21,2,1,0.5,19.21
17,17,0,2,2.2,42.07
8,16,3,0,4.1,14.05
18,10,1,0,1.0,30.99
18,17,3,0,8.4,39.07
14,21,1,0,0.6,16.25
15,7,1,2,0.2,26.05
6,18,3,0,3.1,12.84
11,11,6,1,5.7,22.27
13,8,4,0,9.2,33.99
1,20,3,0,4.4,5.31
6,11,6,2,0.7,11.49
9,17,1,1,11.4,31.89
8,10,6,2,7.6,26.76
11,19,6,1,0.5,24.69
19,7,5,0,2.5,26.06
9,20,2,0,2.4,12.04
17,17,2,2,1.8,44.61
12,18,0,0,12.5,33.33
14,19,2,0,0.2,24.6
15,10,4,0,3.0,29.94
16,10,1,0,0.7,28.59
1,19,3,0,2.2,3.38
10,14,3,1,4.5,18.0
8,16,4,0,0.8,10.72
18,13,2,0,1.5,22.0
1,17,1,1,9.0,10.1
2,17,2,0,4.3,8.29
1,12,6,1,2.6,5.52
1,20,0,0,0.8,1.7
9,20,2,2,1.7,17.34
13,17,0,0,4.5,26.01
1,18,3,0,5.2,8.36
13,20,1,1,0.8,20.14
7,19,5,1,3.3,18.79
2,8,6,0,0.3,4.91
6,15,0,2,0.1,12.56
7,9,2,0,2.4,13.84
14,11,6,2,0.8,23.53
18,8,2,0,0.2,32.29
15,16,6,0,3.9,21.61
2,14,3,0,2.1,3.93
10,13,4,0,4.8,16.27
12,11,6,0,3.3,17.39
17,9,5,0,3.9,34.59
8,12,4,0,1.1,10.42
11,18,2,0,0.9,18.57
3,20,4,0,2.8,4.98
6,16,6,1,0.7,10.14
9,8,5,0,5.1,21.23
6,15,5,1,2.2,10.95
9,20,1,2,0.8,15.92
7,13,4,0,2.9,11.28
9,21,1,2,8.7,24.08
18,6,2,0,0.3,21.83
12,21,2,0,0.3,13.95
8,8,2,0,5.6,20.2
8,16,3,0,0.3,10.6
18,21,4,1,0.1,26.48
15,10,0,0,1.3,26.92
7,10,5,0,1.9,14.47
11,21,0,1,2.5,19.61
16,15,2,0,2.1,19.95
4,19,6,0,7.3,13.16
6,7,6,0,4.4,13.21
3,15,4,2,12.4,18.37
9,13,6,1,1.9,13.85
10,10,1,0,0.3,16.3
14,12,0,0,9.3,24.99
11,20,6,0,0.0,14.28
18,21,2,0,4.5,25.9
12,12,0,1,0.1,19.39
12,19,0,0,4.3,25.07
13,10,5,0,8.3,31.9
13,13,0,2,1.5,21.57
19,14,2,1,0.8,29.71
19,9,5,0,0.8,34.84
14,9,2,0,2.0,25.56
4,21,3,0,0.6,4.52
13,13,6,0,3.4,18.91
8,6,3,0,1.4,10.93
19,20,6,0,1.2,23.38
12,9,3,1,1.9,29.3
18,11,0,2,2.3,32.63
6,21,4,0,0.5,7.5
18,18,2,0,3.7,36.65
19,9,3,1,6.4,49.12
5,11,4,2,1.0,8.75
9,10,3,1,0.6,21.56
3,21,6,0,4.3,8.2
10,19,3,0,0.6,18.06
19,14,4,1,0.1,27.9
3,21,3,0,2.9,7.65
15,15,0,0,0.8,17.64
1,14,0,0,0.6,1.48
7,9,5,1,12.0,26.17
12,18,0,0,1.0,21.54
17,19,1,1,7.0,44.2
5,9,5,0,0.6,9.69
4,17,3,1,5.1,13.35
12,13,1,0,2.1,16.72
18,15,2,0,0.2,22.19
17,20,4,1,4.0,29.14
19,9,2,1,6.7,47.16
9,7,1,2,0.5,15.53
4,18,0,0,3.9,10.27
2,18,6,0,1.8,5.18
4,19,3,0,4.2,12.32
2,20,5,0,3.8,6.65
15,7,6,1,0.1,22.92
2,6,6,0,0.6,3.2
4,10,3,0,1.9,9.52
6,21,0,0,8.1,15.56
7,20,3,0,1.3,10.44
10,11,4,2,3.0,19.47
19,14,6,0,0.0,22.63
19,10,4,0,3.7,37.14
12,18,4,1,2.8,27.63
3,11,2,0,3.8,6.74
13,11,0,0,7.1,21.04
18,8,4,0,0.5,32.72
8,21,1,0,0.9,10.18
15,17,4,0,16.4,43.02
1,9,5,0,0.5,2.36
3,6,2,0,3.8,7.38
8,9,1,0,3.9,15.9
4,6,6,0,3.4,8.01
16,20,0,0,0.8,19.54
10,10,0,2,0.7,25.44
12,16,5,0,3.3,17.0
14,16,6,1,0.6,21.38
14,13,4,0,3.3,21.23
2,13,1,0,2.0,3.98
5,10,5,0,1.5,9.27
5,19,1,2,1.1,15.57
6,21,4,0,8.8,16.66
13,21,6,0,2.1,17.83
9,15,4,2,2.5,17.97
15,7,3,1,8.9,32.52
14,17,3,0,3.2,26.52
7,11,4,2,9.5,21.82
2,6,2,1,0.3,4.29
7,12,5,0,5.6,13.88
6,16,3,0,1.2,8.48
17,9,4,0,5.0,35.84
2,21,1,0,5.8,7.21
3,10,5,1,1.0,7.11
5,11,6,0,1.6,8.71
5,21,3,0,3.9,9.81
1,16,6,1,0.3,1.0
8,6,2,0,4.2,14.43
12,14,5,2,0.4,20.92
4,15,5,2,7.4,13.12
13,9,0,2,1.0,34.78
15,13,1,1,2.6,25.71
11,10,2,0,0.4,19.46
10,16,2,0,0.9,13.28
3,13,6,0,1.6,5.28
14,20,2,0,2.0,18.54
16,6,1,0,0.0,19.98
10,13,2,0,6.6,17.98
10,16,0,2,0.0,17.14
12,18,3,2,4.5,32.96
9,16,1,0,1.9,11.62
1,9,2,0,2.2,4.43
5,7,4,0,0.7,8.24
8,16,3,1,2.8,15.1
11,11,6,0,2.3,16.38
12,21,5,0,0.5,15.01
1,7,1,0,0.8,2.66
11,10,4,0,0.2,20.34
5,7,5,2,0.2,9.32
15,8,4,0,0.0,25.14
5,16,2,0,0.7,7.44
12,11,1,1,3.4,21.46
5,6,6,1,1.1,9.35
17,21,2,1,1.3,26.93
17,11,5,0,0.4,21.2
12,8,6,0,2.6,23.62
15,12,0,0,1.3,19.49
15,7,4,0,3.4,20.82
6,19,0,0,4.1,14.43
12,11,5,0,2.6,18.85
18,13,2,0,1.0,22.35
14,20,6,2,2.1,25.04
2,20,6,0,0.9,3.25
9,20,6,2,7.0,22.2
5,21,3,0,4.4,10.06
1,6,4,0,2.0,3.03
3,16,3,0,10.1,13.24
6,16,1,1,2.4,11.95
5,18,4,0,1.2,8.69
5,21,0,1,0.3,8.56
1,14,3,0,2.4,3.85
17,10,5,2,5.9,46.73
19,10,1,0,6.0,38.8
14,18,4,1,2.8,33.72
12,21,6,0,1.5,15.07
10,17,5,1,3.2,24.25
18,10,1,0,4.3,35.84
11,11,0,0,1.6,15.12
2,7,6,2,1.9,5.49
18,11,5,0,3.4,24.94
7,19,4,0,6.3,17.19
15,16,1,1,4.7,27.18
11,9,2,0,0.1,19.45
18,13,4,0,0.4,23.5
12,18,4,0,5.7,26.69
6,16,6,1,5.4,13.51
13,14,4,0,1.5,16.13
16,14,6,0,2.6,22.19
18,13,4,1,7.1,33.54
10,8,2,1,7.3,28.41
8,15,5,2,4.6,17.9
18,21,5,1,0.7,27.93
1,16,5,0,3.9,6.54
8,16,0,0,0.3,9.44
6,9,2,0,6.7,17.53
5,21,2,1,0.5,8.08
15,6,1,2,3.3,28.85
15,14,3,1,2.8,25.83
2,10,5,0,4.5,8.14
1,11,3,0,2.4,3.53
11,21,1,0,0.2,12.85
10,8,2,0,3.7,21.23
18,21,1,1,1.4,28.21
18,16,4,0,1.2,23.53
17,15,1,0,14.4,34.44
8,13,1,2,2.7,16.99
15,20,6,0,3.7,22.22
8,12,4,0,2.2,12.15
17,6,6,0,4.4,24.18
12,15,3,2,4.2,24.5
8,17,4,1,3.2,19.38
14,10,0,0,18.3,43.98
4,15,1,0,1.8,6.43
1,14,1,0,3.7,5.07
1,17,6,0,4.8,6.0
19,16,3,0,1.4,23.62
16,17,6,0,1.8,29.69
14,11,2,0,10.4,27.64
16,13,4,1,0.1,23.93
5,15,2,0,1.2,7.14
9,6,0,0,2.0,12.4
2,15,4,0,0.0,2.66
18,16,0,0,6.9,30.15
6,12,0,0,1.0,9.34
9,8,0,0,0.9,15.18
1,14,5,1,5.1,6.91
9,11,4,1,1.0,15.33
16,10,4,1,3.2,38.09
13,13,5,0,5.2,22.11
9,13,3,1,4.7,18.88
13,17,5,0,4.6,26.74
9,17,1,2,0.3,22.86
11,8,2,0,0.2,17.93
4,7,2,0,1.1,6.02
2,20,0,0,0.1,3.05
6,7,4,2,2.1,12.08
14,19,4,2,1.5,35.54
4,10,0,1,2.4,11.9
6,21,1,0,1.1,6.68
19,15,2,0,2.0,24.11
6,21,5,2,1.2,10.65
2,17,3,0,0.7,5.33
18,21,6,2,3.1,32.88
13,12,1,0,3.4,19.74
9,13,4,0,5.3,16.23
19,15,6,1,6.2,34.63
13,20,0,0,3.7,19.72
11,13,2,2,3.5,22.54
1,18,6,0,0.2,1.8
7,17,0,2,0.3,16.79
15,13,4,0,5.0,21.99
1,20,0,1,0.8,4.11
12,15,5,0,1.3,15.89
7,17,6,0,0.5,13.09
15,16,6,0,0.7,17.97
19,8,2,2,4.5,52.45
1,19,0,0,0.9,2.17
17,16,2,0,1.8,22.76
